id,run_id,timeStep,corridorRecommended
1,0,2851,31
1,0,2851,31
1,0,2876,31
1,0,2876,31
1,0,2901,31
1,0,2901,31
1,0,2926,31
1,0,2926,31
1,0,2951,31
1,0,2951,31
1,0,2976,31
1,0,2976,31
1,0,3001,31
1,0,3001,31
1,0,3026,31
1,0,3026,31
1,0,3051,31
1,0,3051,31
1,0,3076,31
1,0,3076,31
1,0,3101,31
1,0,3101,31
1,0,3126,31
1,0,3126,31
1,0,3151,31
1,0,3151,31
1,0,3176,31
1,0,3176,31
1,0,3201,31
1,0,3201,31
1,0,3226,31
1,0,3226,31
2,0,26,11
2,0,26,11
2,0,51,21
2,0,51,21
2,0,76,21
2,0,76,21
2,0,101,21
2,0,101,21
2,0,126,21
2,0,126,21
2,0,151,21
2,0,151,21
2,0,176,21
2,0,176,21
2,0,201,21
2,0,201,21
2,0,226,21
2,0,226,21
2,0,251,21
2,0,251,21
2,0,276,21
2,0,276,21
2,0,301,21
2,0,301,21
2,0,326,21
2,0,326,21
2,0,351,21
2,0,351,21
2,0,376,21
2,0,376,21
2,0,401,21
2,0,401,21
2,0,426,21
2,0,426,21
2,0,451,21
2,0,451,21
2,0,476,21
2,0,476,21
2,0,501,21
2,0,501,21
2,0,526,31
2,0,526,31
2,0,551,31
2,0,551,31
2,0,576,31
2,0,576,31
2,0,601,31
2,0,601,31
2,0,626,31
2,0,626,31
2,0,651,31
2,0,651,31
2,0,676,31
2,0,676,31
2,0,701,31
2,0,701,31
2,0,726,31
2,0,726,31
2,0,751,31
2,0,751,31
2,0,776,31
2,0,776,31
2,0,801,31
2,0,801,31
2,0,826,31
2,0,826,31
2,0,851,31
2,0,851,31
2,0,876,31
2,0,876,31
2,0,901,31
2,0,901,31
2,0,926,31
2,0,926,31
2,0,951,31
2,0,951,31
2,0,976,31
2,0,976,31
2,0,1001,31
2,0,1001,31
2,0,1026,31
2,0,1026,31
2,0,1051,31
2,0,1051,31
2,0,1076,31
2,0,1076,31
2,0,1101,31
2,0,1101,31
2,0,1126,31
2,0,1126,31
2,0,1151,31
2,0,1151,31
2,0,1176,31
2,0,1176,31
2,0,1201,31
2,0,1201,31
2,0,1226,31
2,0,1226,31
2,0,1251,31
2,0,1251,31
2,0,1276,31
2,0,1276,31
2,0,1301,31
2,0,1301,31
2,0,1326,31
2,0,1326,31
2,0,1351,31
2,0,1351,31
2,0,1376,31
2,0,1376,31
2,0,1401,31
2,0,1401,31
2,0,1426,31
2,0,1426,31
2,0,1451,31
2,0,1451,31
2,0,1476,31
2,0,1476,31
2,0,1501,31
2,0,1501,31
2,0,1526,31
2,0,1526,31
2,0,1551,31
2,0,1551,31
2,0,1576,31
2,0,1576,31
2,0,1601,31
2,0,1601,31
2,0,1626,31
2,0,1626,31
2,0,1651,31
2,0,1651,31
2,0,1676,31
2,0,1676,31
2,0,1701,31
2,0,1701,31
2,0,1726,31
2,0,1726,31
2,0,1751,31
2,0,1751,31
2,0,1776,31
2,0,1776,31
2,0,1801,31
2,0,1801,31
2,0,1826,31
2,0,1826,31
2,0,1851,31
2,0,1851,31
2,0,1876,31
2,0,1876,31
2,0,1901,31
2,0,1901,31
2,0,1926,31
2,0,1926,31
2,0,1951,31
2,0,1951,31
2,0,1976,31
2,0,1976,31
2,0,2001,31
2,0,2001,31
2,0,2026,31
2,0,2026,31
2,0,2051,31
2,0,2051,31
2,0,2076,31
2,0,2076,31
2,0,2101,31
2,0,2101,31
2,0,2126,31
2,0,2126,31
2,0,2151,31
2,0,2151,31
2,0,2176,31
2,0,2176,31
2,0,2201,31
2,0,2201,31
2,0,2226,31
2,0,2226,31
2,0,2251,31
2,0,2251,31
2,0,2276,31
2,0,2276,31
2,0,2301,31
2,0,2301,31
2,0,2326,31
2,0,2326,31
2,0,2351,31
2,0,2351,31
2,0,2376,31
2,0,2376,31
2,0,2401,31
2,0,2401,31
2,0,2426,31
2,0,2426,31
2,0,2451,31
2,0,2451,31
2,0,2476,31
2,0,2476,31
2,0,2501,31
2,0,2501,31
2,0,2526,31
2,0,2526,31
2,0,2551,31
2,0,2551,31
2,0,2576,31
2,0,2576,31
2,0,2601,31
2,0,2601,31
2,0,2626,31
2,0,2626,31
2,0,2651,31
2,0,2651,31
2,0,2676,31
2,0,2676,31
2,0,2701,31
2,0,2701,31
2,0,2726,31
2,0,2726,31
2,0,2751,31
2,0,2751,31
2,0,2776,31
2,0,2776,31
2,0,2801,31
2,0,2801,31
2,0,2826,31
2,0,2826,31
2,0,2851,31
2,0,2851,31
2,0,2876,31
2,0,2876,31
2,0,2901,31
2,0,2901,31
2,0,2926,31
2,0,2926,31
2,0,2951,31
2,0,2951,31
2,0,2976,31
2,0,2976,31
2,0,3001,31
2,0,3001,31
2,0,3026,31
2,0,3026,31
2,0,3051,31
2,0,3051,31
2,0,3076,31
2,0,3076,31
2,0,3101,31
2,0,3101,31
2,0,3126,31
2,0,3126,31
2,0,3151,31
2,0,3151,31
2,0,3176,31
2,0,3176,31
2,0,3201,31
2,0,3201,31
2,0,3226,31
2,0,3226,31
3,0,26,21
3,0,26,21
3,0,51,21
3,0,51,21
3,0,76,21
3,0,76,21
3,0,101,21
3,0,101,21
3,0,126,21
3,0,126,21
3,0,151,21
3,0,151,21
3,0,176,21
3,0,176,21
3,0,201,21
3,0,201,21
3,0,226,21
3,0,226,21
3,0,251,21
3,0,251,21
3,0,276,21
3,0,276,21
3,0,301,21
3,0,301,21
3,0,326,21
3,0,326,21
3,0,351,21
3,0,351,21
3,0,376,21
3,0,376,21
3,0,401,21
3,0,401,21
3,0,426,21
3,0,426,21
3,0,451,21
3,0,451,21
3,0,476,21
3,0,476,21
3,0,501,21
3,0,501,21
3,0,526,21
3,0,526,21
3,0,551,31
3,0,551,31
3,0,576,31
3,0,576,31
3,0,601,31
3,0,601,31
3,0,626,31
3,0,626,31
3,0,651,31
3,0,651,31
3,0,676,31
3,0,676,31
3,0,701,31
3,0,701,31
3,0,726,31
3,0,726,31
3,0,751,31
3,0,751,31
3,0,776,31
3,0,776,31
3,0,801,31
3,0,801,31
3,0,826,31
3,0,826,31
3,0,851,31
3,0,851,31
3,0,876,31
3,0,876,31
3,0,901,31
3,0,901,31
3,0,926,31
3,0,926,31
3,0,951,31
3,0,951,31
3,0,976,31
3,0,976,31
3,0,1001,31
3,0,1001,31
3,0,1026,31
3,0,1026,31
3,0,1051,31
3,0,1051,31
3,0,1076,31
3,0,1076,31
3,0,1101,31
3,0,1101,31
3,0,1126,31
3,0,1126,31
3,0,1151,31
3,0,1151,31
3,0,1176,31
3,0,1176,31
3,0,1201,31
3,0,1201,31
3,0,1226,31
3,0,1226,31
3,0,1251,31
3,0,1251,31
3,0,1276,31
3,0,1276,31
3,0,1301,31
3,0,1301,31
3,0,1326,31
3,0,1326,31
3,0,1351,31
3,0,1351,31
3,0,1376,31
3,0,1376,31
3,0,1401,31
3,0,1401,31
3,0,1426,31
3,0,1426,31
3,0,1451,31
3,0,1451,31
3,0,1476,31
3,0,1476,31
3,0,1501,31
3,0,1501,31
3,0,1526,31
3,0,1526,31
3,0,1551,31
3,0,1551,31
3,0,1576,31
3,0,1576,31
3,0,1601,31
3,0,1601,31
3,0,1626,31
3,0,1626,31
3,0,1651,31
3,0,1651,31
3,0,1676,31
3,0,1676,31
3,0,1701,31
3,0,1701,31
3,0,1726,31
3,0,1726,31
3,0,1751,31
3,0,1751,31
3,0,1776,31
3,0,1776,31
3,0,1801,31
3,0,1801,31
3,0,1826,31
3,0,1826,31
3,0,1851,31
3,0,1851,31
3,0,1876,31
3,0,1876,31
3,0,1901,31
3,0,1901,31
3,0,1926,31
3,0,1926,31
3,0,1951,31
3,0,1951,31
3,0,1976,31
3,0,1976,31
3,0,2001,31
3,0,2001,31
3,0,2026,31
3,0,2026,31
3,0,2051,31
3,0,2051,31
3,0,2076,31
3,0,2076,31
3,0,2101,31
3,0,2101,31
3,0,2126,31
3,0,2126,31
3,0,2151,31
3,0,2151,31
3,0,2176,31
3,0,2176,31
3,0,2201,31
3,0,2201,31
3,0,2226,31
3,0,2226,31
3,0,2251,31
3,0,2251,31
3,0,2276,31
3,0,2276,31
3,0,2301,31
3,0,2301,31
3,0,2326,31
3,0,2326,31
3,0,2351,31
3,0,2351,31
3,0,2376,31
3,0,2376,31
3,0,2401,31
3,0,2401,31
3,0,2426,31
3,0,2426,31
3,0,2451,31
3,0,2451,31
3,0,2476,31
3,0,2476,31
3,0,2501,31
3,0,2501,31
3,0,2526,31
3,0,2526,31
3,0,2551,31
3,0,2551,31
3,0,2576,31
3,0,2576,31
3,0,2601,31
3,0,2601,31
3,0,2626,31
3,0,2626,31
3,0,2651,31
3,0,2651,31
3,0,2676,31
3,0,2676,31
3,0,2701,31
3,0,2701,31
3,0,2726,31
3,0,2726,31
3,0,2751,31
3,0,2751,31
3,0,2776,31
3,0,2776,31
3,0,2801,31
3,0,2801,31
3,0,2826,31
3,0,2826,31
3,0,2851,31
3,0,2851,31
3,0,2876,31
3,0,2876,31
3,0,2901,31
3,0,2901,31
3,0,2926,31
3,0,2926,31
3,0,2951,31
3,0,2951,31
3,0,2976,31
3,0,2976,31
3,0,3001,31
3,0,3001,31
3,0,3026,31
3,0,3026,31
3,0,3051,31
3,0,3051,31
3,0,3076,31
3,0,3076,31
3,0,3101,31
3,0,3101,31
3,0,3126,31
3,0,3126,31
3,0,3151,31
3,0,3151,31
3,0,3176,31
3,0,3176,31
3,0,3201,31
3,0,3201,31
3,0,3226,31
3,0,3226,31
4,0,26,21
4,0,26,21
4,0,51,21
4,0,51,21
4,0,76,21
4,0,76,21
4,0,101,21
4,0,101,21
4,0,126,21
4,0,126,21
4,0,151,21
4,0,151,21
4,0,176,21
4,0,176,21
4,0,201,21
4,0,201,21
4,0,226,21
4,0,226,21
4,0,251,21
4,0,251,21
4,0,276,21
4,0,276,21
4,0,301,21
4,0,301,21
4,0,326,21
4,0,326,21
4,0,351,21
4,0,351,21
4,0,376,21
4,0,376,21
4,0,401,21
4,0,401,21
4,0,426,21
4,0,426,21
4,0,451,21
4,0,451,21
4,0,476,21
4,0,476,21
4,0,501,21
4,0,501,21
4,0,526,31
4,0,526,31
4,0,551,31
4,0,551,31
4,0,576,31
4,0,576,31
4,0,601,31
4,0,601,31
4,0,626,31
4,0,626,31
4,0,651,31
4,0,651,31
4,0,676,31
4,0,676,31
4,0,701,31
4,0,701,31
4,0,726,31
4,0,726,31
4,0,751,31
4,0,751,31
4,0,776,31
4,0,776,31
4,0,801,31
4,0,801,31
4,0,826,31
4,0,826,31
4,0,851,31
4,0,851,31
4,0,876,31
4,0,876,31
4,0,901,31
4,0,901,31
4,0,926,31
4,0,926,31
4,0,951,31
4,0,951,31
4,0,976,31
4,0,976,31
4,0,1001,31
4,0,1001,31
4,0,1026,31
4,0,1026,31
4,0,1051,31
4,0,1051,31
4,0,1076,31
4,0,1076,31
4,0,1101,31
4,0,1101,31
4,0,1126,31
4,0,1126,31
4,0,1151,31
4,0,1151,31
4,0,1176,31
4,0,1176,31
4,0,1201,31
4,0,1201,31
4,0,1226,31
4,0,1226,31
4,0,1251,31
4,0,1251,31
4,0,1276,31
4,0,1276,31
4,0,1301,31
4,0,1301,31
4,0,1326,31
4,0,1326,31
4,0,1351,31
4,0,1351,31
4,0,1376,31
4,0,1376,31
4,0,1401,31
4,0,1401,31
4,0,1426,31
4,0,1426,31
4,0,1451,31
4,0,1451,31
4,0,1476,31
4,0,1476,31
4,0,1501,31
4,0,1501,31
4,0,1526,31
4,0,1526,31
4,0,1551,31
4,0,1551,31
4,0,1576,31
4,0,1576,31
4,0,1601,31
4,0,1601,31
4,0,1626,31
4,0,1626,31
4,0,1651,31
4,0,1651,31
4,0,1676,31
4,0,1676,31
4,0,1701,31
4,0,1701,31
4,0,1726,31
4,0,1726,31
4,0,1751,31
4,0,1751,31
4,0,1776,31
4,0,1776,31
4,0,1801,31
4,0,1801,31
4,0,1826,31
4,0,1826,31
4,0,1851,31
4,0,1851,31
4,0,1876,31
4,0,1876,31
4,0,1901,31
4,0,1901,31
4,0,1926,31
4,0,1926,31
4,0,1951,31
4,0,1951,31
4,0,1976,31
4,0,1976,31
4,0,2001,31
4,0,2001,31
4,0,2026,31
4,0,2026,31
4,0,2051,31
4,0,2051,31
4,0,2076,31
4,0,2076,31
4,0,2101,31
4,0,2101,31
4,0,2126,31
4,0,2126,31
4,0,2151,31
4,0,2151,31
4,0,2176,31
4,0,2176,31
4,0,2201,31
4,0,2201,31
4,0,2226,31
4,0,2226,31
4,0,2251,31
4,0,2251,31
4,0,2276,31
4,0,2276,31
4,0,2301,31
4,0,2301,31
4,0,2326,31
4,0,2326,31
4,0,2351,31
4,0,2351,31
4,0,2376,31
4,0,2376,31
4,0,2401,31
4,0,2401,31
4,0,2426,31
4,0,2426,31
4,0,2451,31
4,0,2451,31
4,0,2476,31
4,0,2476,31
4,0,2501,31
4,0,2501,31
4,0,2526,31
4,0,2526,31
4,0,2551,31
4,0,2551,31
4,0,2576,31
4,0,2576,31
4,0,2601,31
4,0,2601,31
4,0,2626,31
4,0,2626,31
4,0,2651,31
4,0,2651,31
4,0,2676,31
4,0,2676,31
4,0,2701,31
4,0,2701,31
4,0,2726,31
4,0,2726,31
4,0,2751,31
4,0,2751,31
4,0,2776,31
4,0,2776,31
4,0,2801,31
4,0,2801,31
4,0,2826,31
4,0,2826,31
4,0,2851,31
4,0,2851,31
4,0,2876,31
4,0,2876,31
4,0,2901,31
4,0,2901,31
4,0,2926,31
4,0,2926,31
4,0,2951,31
4,0,2951,31
4,0,2976,31
4,0,2976,31
4,0,3001,31
4,0,3001,31
4,0,3026,31
4,0,3026,31
4,0,3051,31
4,0,3051,31
4,0,3076,31
4,0,3076,31
4,0,3101,31
4,0,3101,31
4,0,3126,31
4,0,3126,31
4,0,3151,31
4,0,3151,31
4,0,3176,31
4,0,3176,31
4,0,3201,31
4,0,3201,31
4,0,3226,31
4,0,3226,31
5,0,26,11
5,0,26,11
5,0,51,21
5,0,51,21
5,0,76,31
5,0,76,31
5,0,101,31
5,0,101,31
5,0,126,21
5,0,126,21
5,0,151,21
5,0,151,21
5,0,176,21
5,0,176,21
5,0,201,31
5,0,201,31
5,0,226,31
5,0,226,31
5,0,251,21
5,0,251,21
5,0,276,31
5,0,276,31
5,0,301,31
5,0,301,31
5,0,326,31
5,0,326,31
5,0,351,21
5,0,351,21
5,0,376,31
5,0,376,31
5,0,401,31
5,0,401,31
5,0,426,31
5,0,426,31
5,0,451,31
5,0,451,31
5,0,476,21
5,0,476,21
5,0,501,31
5,0,501,31
5,0,526,31
5,0,526,31
5,0,551,31
5,0,551,31
5,0,576,31
5,0,576,31
5,0,601,31
5,0,601,31
5,0,626,31
5,0,626,31
5,0,651,21
5,0,651,21
5,0,676,21
5,0,676,21
5,0,701,31
5,0,701,31
5,0,726,31
5,0,726,31
5,0,751,31
5,0,751,31
5,0,776,31
5,0,776,31
5,0,801,31
5,0,801,31
5,0,826,31
5,0,826,31
5,0,851,21
5,0,851,21
5,0,876,21
5,0,876,21
5,0,901,31
5,0,901,31
5,0,926,31
5,0,926,31
5,0,951,31
5,0,951,31
5,0,976,31
5,0,976,31
5,0,1001,31
5,0,1001,31
5,0,1026,21
5,0,1026,21
5,0,1051,31
5,0,1051,31
5,0,1076,31
5,0,1076,31
5,0,1101,31
5,0,1101,31
5,0,1126,21
5,0,1126,21
5,0,1151,31
5,0,1151,31
5,0,1176,21
5,0,1176,21
5,0,1201,31
5,0,1201,31
5,0,1226,21
5,0,1226,21
5,0,1251,31
5,0,1251,31
5,0,1276,21
5,0,1276,21
5,0,1301,31
5,0,1301,31
5,0,1326,31
5,0,1326,31
5,0,1351,31
5,0,1351,31
5,0,1376,21
5,0,1376,21
5,0,1401,21
5,0,1401,21
5,0,1426,31
5,0,1426,31
5,0,1451,31
5,0,1451,31
5,0,1476,21
5,0,1476,21
5,0,1501,21
5,0,1501,21
5,0,1526,21
5,0,1526,21
5,0,1551,31
5,0,1551,31
5,0,1576,31
5,0,1576,31
5,0,1601,31
5,0,1601,31
5,0,1626,21
5,0,1626,21
5,0,1651,21
5,0,1651,21
5,0,1676,21
5,0,1676,21
5,0,1701,21
5,0,1701,21
5,0,1726,31
5,0,1726,31
5,0,1751,31
5,0,1751,31
5,0,1776,31
5,0,1776,31
5,0,1801,21
5,0,1801,21
5,0,1826,21
5,0,1826,21
5,0,1851,21
5,0,1851,21
5,0,1876,31
5,0,1876,31
5,0,1901,31
5,0,1901,31
5,0,1926,31
5,0,1926,31
5,0,1951,31
5,0,1951,31
5,0,1976,31
5,0,1976,31
5,0,2001,31
5,0,2001,31
5,0,2026,31
5,0,2026,31
5,0,2051,31
5,0,2051,31
5,0,2076,21
5,0,2076,21
5,0,2101,21
5,0,2101,21
5,0,2126,21
5,0,2126,21
5,0,2151,31
5,0,2151,31
5,0,2176,31
5,0,2176,31
5,0,2201,31
5,0,2201,31
5,0,2226,31
5,0,2226,31
5,0,2251,31
5,0,2251,31
5,0,2276,21
5,0,2276,21
5,0,2301,21
5,0,2301,21
5,0,2326,21
5,0,2326,21
5,0,2351,31
5,0,2351,31
5,0,2376,31
5,0,2376,31
5,0,2401,31
5,0,2401,31
5,0,2426,31
5,0,2426,31
5,0,2451,31
5,0,2451,31
5,0,2476,31
5,0,2476,31
5,0,2501,31
5,0,2501,31
5,0,2526,31
5,0,2526,31
5,0,2551,21
5,0,2551,21
5,0,2576,31
5,0,2576,31
5,0,2601,31
5,0,2601,31
5,0,2626,31
5,0,2626,31
5,0,2651,31
5,0,2651,31
5,0,2676,31
5,0,2676,31
5,0,2701,31
5,0,2701,31
5,0,2726,31
5,0,2726,31
5,0,2751,31
5,0,2751,31
5,0,2776,31
5,0,2776,31
5,0,2801,31
5,0,2801,31
5,0,2826,31
5,0,2826,31
5,0,2851,31
5,0,2851,31
5,0,2876,31
5,0,2876,31
5,0,2901,31
5,0,2901,31
5,0,2926,31
5,0,2926,31
5,0,2951,31
5,0,2951,31
5,0,2976,31
5,0,2976,31
5,0,3001,31
5,0,3001,31
5,0,3026,31
5,0,3026,31
5,0,3051,31
5,0,3051,31
5,0,3076,31
5,0,3076,31
5,0,3101,31
5,0,3101,31
5,0,3126,31
5,0,3126,31
5,0,3151,31
5,0,3151,31
5,0,3176,31
5,0,3176,31
5,0,3201,31
5,0,3201,31
5,0,3226,31
5,0,3226,31
6,0,26,11
6,0,26,11
6,0,51,21
6,0,51,21
6,0,76,31
6,0,76,31
6,0,101,31
6,0,101,31
6,0,126,21
6,0,126,21
6,0,151,21
6,0,151,21
6,0,176,31
6,0,176,31
6,0,201,31
6,0,201,31
6,0,226,31
6,0,226,31
6,0,251,21
6,0,251,21
6,0,276,21
6,0,276,21
6,0,301,21
6,0,301,21
6,0,326,21
6,0,326,21
6,0,351,31
6,0,351,31
6,0,376,31
6,0,376,31
6,0,401,21
6,0,401,21
6,0,426,21
6,0,426,21
6,0,451,31
6,0,451,31
6,0,476,31
6,0,476,31
6,0,501,31
6,0,501,31
6,0,526,21
6,0,526,21
6,0,551,21
6,0,551,21
6,0,576,21
6,0,576,21
6,0,601,21
6,0,601,21
6,0,626,31
6,0,626,31
6,0,651,31
6,0,651,31
6,0,676,31
6,0,676,31
6,0,701,31
6,0,701,31
6,0,726,21
6,0,726,21
6,0,751,31
