id,run_id,"('Parameter', 'dummy_var', 'condition')","('Parameter', 'dummy_var', 'statistic')","('Parameter', 'vadere', 'fixedSeed')","('Parameter', 'vadere', 'routeChoices.[instruction==""use target 11""].targetProbabilities')","('Parameter', 'vadere', ""routeChoices.[instruction=='use target 21'].targetProbabilities"")","('Parameter', 'vadere', 'routeChoices.[instruction==use target 31].targetProbabilities')","('Parameter', 'vadere', 'sources.[id==11].distributionParameters.updateFrequency')","('Parameter', 'vadere', 'sources.[id==21].distributionParameters.updateFrequency')","('Parameter', 'vadere', 'sources.[id==31].distributionParameters.updateFrequency')","('Parameter', 'vadere', 'usePsychologyLayer')","('MetaInfo', 'required_wallclock_time')","('MetaInfo', 'return_code')"
56,0,B1,Fans,4271,"[0.48887, 0.29522, 0.21591]","[0.48887, 0.29522, 0.21591]","[0.35298, 0.31244, 0.33458]",2.032445157697988,3.365630594959066,4.6019242473429465,True,360.7873890399933,0
57,0,B1,Fans,56216,"[0.48887, 0.29522, 0.21591]","[0.48887, 0.29522, 0.21591]","[0.35298, 0.31244, 0.33458]",2.032445157697988,3.365630594959066,4.6019242473429465,True,363.85279059410095,0
58,0,B1,Fans,63251,"[0.48887, 0.29522, 0.21591]","[0.48887, 0.29522, 0.21591]","[0.35298, 0.31244, 0.33458]",2.032445157697988,3.365630594959066,4.6019242473429465,True,356.57171058654785,0
59,0,B1,Fans,75772,"[0.48887, 0.29522, 0.21591]","[0.48887, 0.29522, 0.21591]","[0.35298, 0.31244, 0.33458]",2.032445157697988,3.365630594959066,4.6019242473429465,True,370.27165842056274,0
60,0,B2,Students,74895,"[0.51, 0.27154, 0.21846]","[0.51, 0.27154, 0.21846]","[0.33087, 0.26902, 0.40011]",1.9183916903261813,3.6030778598598823,4.478530449813936,True,389.1381747722626,0
61,0,B2,Students,4271,"[0.51, 0.27154, 0.21846]","[0.51, 0.27154, 0.21846]","[0.33087, 0.26902, 0.40011]",1.9183916903261813,3.6030778598598823,4.478530449813936,True,371.79960656166077,0
62,0,B2,Students,56216,"[0.51, 0.27154, 0.21846]","[0.51, 0.27154, 0.21846]","[0.33087, 0.26902, 0.40011]",1.9183916903261813,3.6030778598598823,4.478530449813936,True,346.56627345085144,0
63,0,B2,Students,63251,"[0.51, 0.27154, 0.21846]","[0.51, 0.27154, 0.21846]","[0.33087, 0.26902, 0.40011]",1.9183916903261813,3.6030778598598823,4.478530449813936,True,373.66018509864807,0
64,0,B2,Students,75772,"[0.51, 0.27154, 0.21846]","[0.51, 0.27154, 0.21846]","[0.33087, 0.26902, 0.40011]",1.9183916903261813,3.6030778598598823,4.478530449813936,True,370.82330083847046,0
65,0,B2,Fans,74895,"[0.48887, 0.29522, 0.21591]","[0.48887, 0.29522, 0.21591]","[0.3376, 0.30966, 0.35274]",2.032445157697988,3.365630594959066,4.6019242473429465,True,368.3864300251007,0
66,0,B2,Fans,4271,"[0.48887, 0.29522, 0.21591]","[0.48887, 0.29522, 0.21591]","[0.3376, 0.30966, 0.35274]",2.032445157697988,3.365630594959066,4.6019242473429465,True,356.61541867256165,0
67,0,B2,Fans,56216,"[0.48887, 0.29522, 0.21591]","[0.48887, 0.29522, 0.21591]","[0.3376, 0.30966, 0.35274]",2.032445157697988,3.365630594959066,4.6019242473429465,True,373.140634059906,0
68,0,B2,Fans,63251,"[0.48887, 0.29522, 0.21591]","[0.48887, 0.29522, 0.21591]","[0.3376, 0.30966, 0.35274]",2.032445157697988,3.365630594959066,4.6019242473429465,True,365.85173630714417,0
69,0,B2,Fans,75772,"[0.48887, 0.29522, 0.21591]","[0.48887, 0.29522, 0.21591]","[0.3376, 0.30966, 0.35274]",2.032445157697988,3.365630594959066,4.6019242473429465,True,341.27504539489746,0
70,0,B3,Students,74895,"[0.51, 0.27154, 0.21846]","[0.51, 0.27154, 0.21846]","[0.33391, 0.29321, 0.37288]",1.9183916903261813,3.6030778598598823,4.478530449813936,True,374.2382309436798,0
71,0,B3,Students,4271,"[0.51, 0.27154, 0.21846]","[0.51, 0.27154, 0.21846]","[0.33391, 0.29321, 0.37288]",1.9183916903261813,3.6030778598598823,4.478530449813936,True,370.23930764198303,0
72,0,B3,Students,56216,"[0.51, 0.27154, 0.21846]","[0.51, 0.27154, 0.21846]","[0.33391, 0.29321, 0.37288]",1.9183916903261813,3.6030778598598823,4.478530449813936,True,391.8603370189667,0
73,0,B3,Students,63251,"[0.51, 0.27154, 0.21846]","[0.51, 0.27154, 0.21846]","[0.33391, 0.29321, 0.37288]",1.9183916903261813,3.6030778598598823,4.478530449813936,True,377.5816614627838,0
74,0,B3,Students,75772,"[0.51, 0.27154, 0.21846]","[0.51, 0.27154, 0.21846]","[0.33391, 0.29321, 0.37288]",1.9183916903261813,3.6030778598598823,4.478530449813936,True,350.8063404560089,0
75,0,B3,Fans,74895,"[0.48887, 0.29522, 0.21591]","[0.48887, 0.29522, 0.21591]","[0.36285, 0.29049, 0.34666]",2.032445157697988,3.365630594959066,4.6019242473429465,True,375.7129714488983,0
76,0,B3,Fans,4271,"[0.48887, 0.29522, 0.21591]","[0.48887, 0.29522, 0.21591]","[0.36285, 0.29049, 0.34666]",2.032445157697988,3.365630594959066,4.6019242473429465,True,357.91164684295654,0
77,0,B3,Fans,56216,"[0.48887, 0.29522, 0.21591]","[0.48887, 0.29522, 0.21591]","[0.36285, 0.29049, 0.34666]",2.032445157697988,3.365630594959066,4.6019242473429465,True,348.2362024784088,0
78,0,B3,Fans,63251,"[0.48887, 0.29522, 0.21591]","[0.48887, 0.29522, 0.21591]","[0.36285, 0.29049, 0.34666]",2.032445157697988,3.365630594959066,4.6019242473429465,True,363.97710061073303,0
79,0,B3,Fans,75772,"[0.48887, 0.29522, 0.21591]","[0.48887, 0.29522, 0.21591]","[0.36285, 0.29049, 0.34666]",2.032445157697988,3.365630594959066,4.6019242473429465,True,340.7191286087036,0
80,0,B4,Students,74895,"[0.51, 0.27154, 0.21846]","[0.51, 0.27154, 0.21846]","[0.33583, 0.2804, 0.38378]",1.9183916903261813,3.6030778598598823,4.478530449813936,True,359.16318917274475,0
81,0,B4,Students,4271,"[0.51, 0.27154, 0.21846]","[0.51, 0.27154, 0.21846]","[0.33583, 0.2804, 0.38378]",1.9183916903261813,3.6030778598598823,4.478530449813936,True,371.97403168678284,0
82,0,B4,Students,56216,"[0.51, 0.27154, 0.21846]","[0.51, 0.27154, 0.21846]","[0.33583, 0.2804, 0.38378]",1.9183916903261813,3.6030778598598823,4.478530449813936,True,384.8255798816681,0
83,0,B4,Students,63251,"[0.51, 0.27154, 0.21846]","[0.51, 0.27154, 0.21846]","[0.33583, 0.2804, 0.38378]",1.9183916903261813,3.6030778598598823,4.478530449813936,True,348.9590437412262,0
84,0,B4,Students,75772,"[0.51, 0.27154, 0.21846]","[0.51, 0.27154, 0.21846]","[0.33583, 0.2804, 0.38378]",1.9183916903261813,3.6030778598598823,4.478530449813936,True,371.0949378013611,0
85,0,B4,Fans,74895,"[0.48887, 0.29522, 0.21591]","[0.48887, 0.29522, 0.21591]","[0.32269, 0.29828, 0.37904]",2.032445157697988,3.365630594959066,4.6019242473429465,True,370.4948012828827,0
86,0,B4,Fans,4271,"[0.48887, 0.29522, 0.21591]","[0.48887, 0.29522, 0.21591]","[0.32269, 0.29828, 0.37904]",2.032445157697988,3.365630594959066,4.6019242473429465,True,324.4625277519226,0
87,0,B4,Fans,56216,"[0.48887, 0.29522, 0.21591]","[0.48887, 0.29522, 0.21591]","[0.32269, 0.29828, 0.37904]",2.032445157697988,3.365630594959066,4.6019242473429465,True,365.95873737335205,0
88,0,B4,Fans,63251,"[0.48887, 0.29522, 0.21591]","[0.48887, 0.29522, 0.21591]","[0.32269, 0.29828, 0.37904]",2.032445157697988,3.365630594959066,4.6019242473429465,True,348.92836117744446,0
89,0,B4,Fans,75772,"[0.48887, 0.29522, 0.21591]","[0.48887, 0.29522, 0.21591]","[0.32269, 0.29828, 0.37904]",2.032445157697988,3.365630594959066,4.6019242473429465,True,349.5293200016022,0
